61,2004,6052,1
89,2001,6132,2
77,2014,14021,6
69,2009,6053,3
84,2003,6012,1
88,2009,14021,2
78,2005,15031,3
27,2000,6061,1
79,2007,6061,7
86,2006,6012,3
99,1999,6022,2
49,2008,14022,4
64,2003,6041,4
74,2014,6132,6
83,2010,6034,1
85,2007,6043,2
49,2014,15021,1
80,2000,6075,1
98,2006,6112,3
93,1998,16072,1
91,2002,6094,3
76,2004,6072,1
80,2013,16062,3
76,2007,6132,2
100,2013,6131,3
80,2011,15011,4
85,2007,6061,11
35,2013,6012,1
27,1998,13012,1
66,2011,13011,1
53,2001,6061,1
92,2006,6071,4
90,2011,15011,4
73,2002,6091,2
63,1998,6082,1
96,2012,6062,1
73,1999,13012,4
64,2010,14022,5
71,2004,16051,3
88,2014,13014,3
61,2000,16043,1
85,2012,13013,6
37,2012,6075,1
11,2005,13013,1
97,2010,13014,4
77,2002,6053,5
86,1999,16081,4
81,2007,6033,3
70,2003,16061,2
97,2013,16043,2
82,2006,6091,1
58,2004,6053,1
98,2005,6033,1
61,2002,6022,3
78,2008,6044,5
64,2007,6091,3
89,2010,6112,9
44,2012,6041,1
92,2001,6021,3
61,2006,6111,1
71,2005,16041,2
69,2006,6052,2
52,2004,6081,2
76,2012,16062,3
82,1999,6021,2
72,2014,14021,9
42,2004,6032,1
49,2011,6052,1
85,2014,6094,2
95,1999,6082,3
78,2005,6093,2
97,1998,6072,3
91,1999,6021,5
79,2011,16063,3
90,2011,6081,5
58,2004,6013,1
48,2010,6013,1
91,2014,6092,1
61,2013,6131,1
67,2007,6131,5
38,2004,6091,1
80,2010,6122,3
64,2011,6032,4
74,2011,6073,2
79,2003,6012,3
82,1998,13013,1
58,2011,16041,1
87,2005,6031,2
52,1999,13013,3
78,2008,13013,2
97,1999,6094,1
62,1998,14022,1
40,2006,6094,2
85,2014,6111,2
69,2013,6043,1
53,2004,6033,2
94,2009,6053,4
70,2014,6062,3
66,2000,6091,3
85,2011,6011,4
66,2012,6012,1
61,2010,6021,3
64,2007,6061,4
67,2009,6122,2
84,2005,6082,4
43,2009,16062,1
95,2002,16063,1
64,2001,6022,4
82,2011,6112,5
91,2007,16072,3
0,2011,15021,1
70,1999,15031,2
73,2002,13012,12
47,2007,6122,1
88,2014,6082,3
48,2003,16041,1
81,2002,14022,3
67,2014,16121,4
102,2013,16081,1
66,2003,6022,4
40,2007,13013,3
75,2011,6074,2
52,2014,16041,1
75,2012,6033,1
61,2003,16081,5
58,2009,6052,1
69,2009,6012,2
67,2004,15021,2
65,2000,16061,2
75,2003,6112,6
73,2007,6051,3
90,2003,6092,2
63,2011,16041,2
96,2002,6041,1
82,2011,6122,2
68,2007,6051,3
70,2013,6132,2
64,2001,16052,2
79,2012,6043,2
78,2009,6093,1
90,2012,6044,1
93,2003,16063,3
65,2001,6112,2
71,2008,6043,1
17,2004,6012,1
66,2003,6075,2
68,2013,6093,1
49,2000,6131,2
94,1998,6022,1
59,2008,6051,2
79,2012,6041,3
78,2003,13014,4
91,2012,6042,3
89,2009,6062,2
0,1999,6082,1
82,2014,6012,7
99,2007,6112,1
85,2002,14021,1
94,2001,13012,2
73,2013,6072,1
96,2008,13011,1
66,2000,6075,3
105,2013,6043,1
48,2003,6131,1
97,2008,16052,2
58,2009,15021,1
41,2006,6032,2
83,2013,6132,5
74,2006,16061,6
88,2012,13014,3
89,1998,6131,4
70,2003,6012,3
79,2011,6073,3
93,2012,6074,5
83,2010,16121,3
68,2010,14022,4
84,2009,6075,2
78,2010,13014,2
87,1998,6033,4
89,2000,6122,1
72,2010,15011,5
96,2000,14022,1
68,2012,6032,4
41,1999,14021,2
59,2008,14022,4
90,2008,6022,8
82,2007,6082,6
60,2006,13014,4
89,2011,16072,5
66,2009,6012,1
66,2010,16052,2
79,1998,6074,1
81,2007,6082,5
80,1998,6021,4
65,1998,16062,2
86,2010,6081,4
51,2007,16072,1
67,2000,6044,1
74,2011,6112,2
33,2014,6122,1
77,1998,6013,1
60,2000,6094,3
57,2010,15011,2
67,2011,13012,2
84,2003,6033,1
86,2005,6022,3
75,2009,15021,5
77,2008,13014,3
0,2013,6051,1
90,1998,16041,1
67,2006,6073,2
65,2004,6053,3
79,2006,6041,1
75,2009,6043,2
92,2002,16072,2
36,2009,6122,1
82,2000,6042,3
73,1998,15011,5
92,2008,6075,1
88,2007,13013,4
76,1998,6033,4
53,2013,16043,2
49,2002,13013,1
85,2014,16121,2
60,2008,6082,2
74,2006,6034,1
69,2007,6061,4
71,1999,6073,2
78,2012,6052,3
81,2010,16121,3
97,2013,16052,1
79,2010,16081,4
81,2010,6081,6
83,2000,6072,5
95,2004,6072,3
68,2011,6044,1
80,2003,13014,3
50,2009,15031,3
72,2010,16072,1
77,2008,15011,4
73,2014,6093,1
59,2004,6092,2
78,2010,6021,2
56,2013,16081,2
64,2007,6053,9
55,2004,15021,3
49,1999,16081,2
81,1999,6131,7
71,2009,6094,4
88,2005,6094,2
71,2014,6012,2
93,2013,15071,1
94,1999,6081,2
79,2011,6121,7
77,2013,6033,3
73,2007,6093,5
90,2006,6052,1
50,2012,16121,1
88,2012,16041,4
41,2008,16052,1
68,2004,6053,4
79,2012,6011,5
62,2001,14011,1
76,2008,6041,2
56,2008,14021,2
47,1998,6042,1
72,2002,15021,2
65,2000,13014,2
88,2003,6071,1
83,1999,6033,2
89,2001,6093,4
89,1998,16062,3
82,1998,16052,6
54,2006,6073,1
47,1998,6093,1
77,1999,6111,4
44,1998,16052,1
85,1999,15011,2
76,2001,6021,7
65,2002,16062,1
87,2014,14022,6
87,2004,16121,6
65,2011,13011,2
52,2006,16081,1
55,2006,13014,1
57,2010,16043,1
60,2001,6051,1
69,2013,13013,2
84,2007,6022,7
40,2014,6044,1
84,2008,14011,1
99,1999,6111,1
62,2004,15021,1
81,2005,6043,4
91,2001,6073,6
58,2004,6074,1
69,2010,6052,2
76,2004,15021,6
97,2012,6092,1
56,2002,6094,1
30,2008,13014,1
68,2012,6093,3
105,2010,6053,1
44,2007,14021,1
0,2014,6032,1
92,2014,6122,2
44,1999,6012,1
95,2007,6074,2
62,2003,16051,1
44,1998,6093,1
62,2011,16041,3
100,2011,15011,1
86,2004,15021,5
67,2004,13011,2
87,1998,6121,2
87,2003,6071,3
81,2008,6081,4
96,2003,6053,1
57,2012,6092,1
15,2006,14022,1
92,2002,6071,1
92,2009,14021,3
49,2014,16081,1
50,2004,6051,1
96,2005,6022,1
56,1998,13012,1
69,2008,6111,4
42,2012,6042,1
82,2005,16052,4
40,2010,6093,1
40,2010,16052,1
54,2013,16051,1
64,2003,6121,2
80,2003,6062,5
92,2006,6121,4
1,2002,6052,1
64,1999,16062,3
17,2012,16052,1
90,2012,16072,2
64,2010,6032,2
94,2013,6072,4
41,2005,6021,1
71,2011,6075,1
92,2011,6043,5
83,2010,15031,4
56,2005,6031,1
102,1998,6112,2
71,2009,6075,2
91,2005,16031,1
68,2014,6034,2
83,2008,6032,4
83,2004,6132,6
78,2014,6043,3
46,2000,6112,1
62,2006,16072,1
79,2008,6033,3
25,2005,6052,1
76,1999,6061,3
64,2006,6121,4
48,2000,6122,2
84,2004,6041,2
43,2000,6092,1
49,1999,6092,2
69,1999,6044,2
86,1999,6075,3
20,2009,6062,1
86,2010,6074,2
59,2014,6092,2
89,1999,15021,3
84,2003,13011,1
72,2008,15021,7
72,2003,6043,5
50,2006,13013,2
79,2012,16062,3
56,2001,13012,1
78,2011,6121,5
70,2009,6093,2
88,2000,14022,4
77,2000,6131,7
66,2009,16063,5
58,2000,6021,2
68,2001,14011,1
92,1999,6093,1
100,2013,6011,1
75,1998,6051,6
46,2006,6012,1
47,2004,16043,2
86,2010,6022,8
90,2005,6132,3
49,2007,16081,2
52,2000,6094,2
92,2011,16052,6
77,2011,16051,4
21,2003,6122,1
66,1999,16081,3
77,2006,6073,3
76,2009,16081,2
58,2000,6022,2
81,2012,6111,1
73,2002,16063,3
23,2002,6094,1
86,1998,6011,6
61,1998,16121,2
74,1999,13012,3
46,2001,6022,1
71,2008,6032,2
79,2001,14021,2
53,2005,6132,2
79,1998,16041,3
86,1998,6022,5
50,2007,16061,3
97,2006,6013,1
64,2004,6073,1
94,2001,14022,1
39,2000,14022,1
30,2005,6091,1
64,2002,6032,3
80,2002,15021,8
87,2005,13012,5
63,2011,6043,2
100,2003,16072,1
67,2002,6022,4
94,2014,16121,3
91,1998,15031,3
67,1998,6044,2
28,2000,6051,1
84,1998,6013,3
70,2003,6082,2
73,2008,15021,4
68,2011,6071,2
101,2005,15031,1
71,2005,16051,1
101,2009,6032,1
69,2004,6033,1
100,2005,6032,1
88,2005,6052,1
47,2000,6131,1
61,2013,16063,2
44,2003,16062,1
66,2004,16041,2
59,2005,6122,1
78,2014,6094,2
86,2014,6061,11
89,1998,6051,3
92,2009,6061,3
47,2008,6092,3
85,2000,6033,4
94,2006,6081,7
77,2003,15021,6
64,2013,6073,1
56,2011,6053,3
72,2006,16081,2
92,2011,14022,4
87,2003,6041,2
37,2012,15031,1
76,1999,6122,1
48,2006,15021,1
43,1999,6131,1
98,2002,6094,1
90,2003,6121,7
59,2011,16062,2
81,2012,16043,7
77,2006,6082,1
51,2003,6021,3
95,2007,6121,4
80,2007,6042,2
0,1999,15031,1
76,2009,6012,4
92,2004,15021,2
72,2012,6032,2
67,2006,6053,2
87,2002,15021,5
45,1999,16043,1
40,2007,6092,1
48,2011,6043,2
60,2002,6072,1
80,2000,6013,1
94,2007,6051,1
88,2006,6021,8
30,2014,6072,1
79,2005,6044,2
87,2001,6034,2
87,2013,6074,9
81,2013,6075,1
81,1999,6041,1
65,2003,16052,3
88,2007,6062,3
83,2010,13013,8
54,2011,6062,1
76,2009,6022,2
96,2010,6111,3
34,2000,13011,1
19,2010,15021,1
74,2000,6074,5
87,2009,16081,5
76,2005,6121,6
73,1998,6111,2
68,2001,6033,1
77,1999,16051,1
74,2004,6121,7
69,2013,15011,1
94,2007,15021,2
98,2010,6082,2
78,2006,6092,1
95,2007,6013,1
74,2013,6122,4
59,2012,6011,1
44,2003,16043,1
71,2003,13014,1
66,2008,15021,1
70,2003,6034,3
65,2008,15031,6
91,2006,6081,3
66,2012,6111,3
84,2005,6075,1
77,2006,6061,9
60,2000,6044,1
73,2004,6071,2
62,2010,6074,2
51,2011,14022,3
69,2014,6041,1
64,2011,6022,4
99,2009,6012,2
21,2004,16051,1
81,2008,15031,4
23,2004,15031,2
36,2007,14022,1
73,2003,6011,2
72,2006,6032,2
64,2008,13014,5
77,2012,13012,7
78,2000,6041,2
74,2007,6042,2
73,2003,6021,4
64,2013,6052,2
83,2006,16062,3
34,2012,6122,1
80,2013,16063,3
94,2010,6071,4
69,2003,6022,2
76,2012,6051,2
69,2012,6061,2
95,2008,6132,4
18,2006,6012,1
63,2004,13011,1
75,1998,6011,1
82,2010,6131,6
74,2008,6032,6
58,2001,14022,3
67,2007,16041,4
84,2008,16121,4
92,2004,6052,1
90,2000,6074,3
91,2014,6051,5
88,2002,16121,6
69,2009,15031,3
53,2000,6094,2
50,2012,14022,2
84,2000,6112,8
